student_id,mental_health_rating,exam_anxiety_score,stress_level,sleep_hours,diet_quality,exercise_frequency,exam_score,Pass_Fail
161718,8.4,5,4.7,7.1,Poor,5,100,1
161719,8.6,7,7.1,7.5,Good,3,93,1
161722,5.9,6,7.0,7.4,Good,5,100,1
161724,6.6,8,4.5,6.6,Good,3,78,1
161727,5.4,10,7.1,6.0,Good,3,97,1
161741,7.9,9,6.0,6.3,Fair,4,85,1
161754,6.1,10,6.9,6.4,Poor,7,94,1
161755,6.0,10,8.8,7.8,Good,3,67,1
161756,10.0,10,6.9,7.0,Poor,4,97,1
161762,6.7,10,5.6,5.0,Good,4,92,1
161772,5.7,10,5.6,4.2,Good,2,67,1
161775,6.2,6,5.5,7.5,Good,4,90,1
161776,4.9,9,5.7,4.9,Good,3,100,1
161777,7.9,10,5.7,8.6,Fair,2,100,1
161778,7.199999999999999,10,7.7,9.0,Good,6,95,1
161780,3.6,10,3.6,4.8,Fair,4,92,1
161783,6.5,6,7.1,9.1,Good,0,78,1
161786,8.4,10,3.2,7.1,Good,7,95,1
161789,7.5,8,5.0,8.7,Good,3,100,1
161790,7.7,10,4.5,6.7,Good,5,100,1
161797,6.8,10,3.3,7.0,Good,0,92,1
161803,7.9,8,3.8,4.8,Good,2,82,1
161805,6.0,10,5.5,7.3,Good,0,63,1
161806,8.0,7,4.5,7.1,Poor,4,100,1
161814,9.2,10,5.9,7.4,Good,2,97,1
161815,8.5,10,1.6,8.2,Good,6,96,1
161819,6.5,7,5.0,5.4,Fair,5,100,1
161825,5.4,7,5.4,5.4,Fair,3,83,1
161827,8.4,9,6.0,6.6,Fair,2,98,1
161830,8.9,10,3.2,9.4,Good,3,74,1
161832,8.7,10,4.1,6.5,Good,3,76,1
161839,3.8,6,6.8,7.8,Good,1,72,1
161840,7.3,10,1.3,6.8,Good,5,96,1
161842,5.6,10,6.3,8.0,Good,1,88,1
161843,8.3,10,4.4,5.8,Good,1,70,1
161845,7.0,8,6.1,6.7,Good,3,100,1
161859,7.0,7,4.7,7.1,Good,0,100,1
161860,9.6,10,4.3,7.5,Fair,6,100,1
161863,10.0,5,3.5,5.0,Good,3,89,1
161875,5.7,5,4.5,7.7,Good,7,100,1
161883,7.2,10,4.9,7.4,Fair,2,100,1
161886,5.6,8,3.3,7.1,Fair,0,82,1
161891,9.5,9,1.0,7.9,Good,6,83,1
161899,6.8,6,4.2,6.9,Good,4,79,1
161900,7.3,9,5.3,5.0,Fair,1,100,1
161903,7.3,5,3.6,7.1,Good,7,99,1
161916,3.0,6,8.8,6.6,Good,6,100,1
161925,8.1,6,4.2,6.2,Fair,2,100,1
161932,6.7,10,4.2,6.3,Good,7,95,1
161933,4.7,5,6.6,5.2,Good,4,83,1
161938,3.1,7,6.2,5.5,Poor,1,67,1
161940,7.2,10,2.9,8.7,Good,6,100,1
161959,3.8,5,5.7,7.1,Poor,5,100,1
161962,6.4,5,7.2,7.1,Good,1,90,1
161969,9.2,10,7.1,6.7,Poor,6,65,1
161971,3.9,10,8.1,7.0,Poor,1,100,1
161974,7.4,10,4.7,6.9,Fair,5,100,1
161977,8.7,5,6.8,7.1,Poor,1,100,1
161989,6.9,10,3.9,4.5,Good,0,87,1
162017,3.4,6,3.8,7.2,Poor,7,96,1
162024,4.2,9,5.7,9.0,Good,5,91,1
162036,5.3,10,3.7,4.8,Good,3,94,1
162041,5.0,8,5.0,4.4,Good,5,78,1
162045,5.8,10,7.2,6.6,Poor,3,100,1
162050,7.6,9,4.0,6.4,Fair,3,69,1
162055,6.6,6,6.5,4.4,Good,7,100,1
162060,8.3,10,5.4,7.3,Good,7,95,1
162062,5.9,6,6.3,7.6,Fair,2,100,1
162067,7.8,10,4.3,6.9,Good,3,100,1
162083,8.1,9,3.1,7.2,Poor,7,98,1
162085,8.2,10,8.3,7.0,Fair,6,98,1
162086,4.7,10,6.5,7.0,Good,4,65,1
162088,3.8,8,3.4,7.3,Good,4,99,1
162099,6.5,5,2.6,7.3,Good,1,83,1
162105,3.9,10,5.4,6.7,Good,7,75,1
162109,9.6,7,3.1,5.8,Fair,0,91,1
162118,6.3,5,8.5,8.6,Good,6,98,1
162127,6.2,7,2.9,7.0,Good,2,93,1
162134,9.4,7,8.5,5.9,Fair,2,96,1
162138,10.0,8,4.0,6.3,Good,0,74,1
162144,4.9,9,2.7,7.9,Good,3,98,1
162146,4.9,5,5.9,4.0,Fair,6,100,1
162153,3.3,10,4.9,7.1,Fair,5,85,1
162161,6.6,10,3.9,5.7,Good,5,88,1
162164,8.8,10,5.7,6.3,Poor,3,99,1
162165,9.7,10,5.1,7.1,Fair,6,100,1
162177,8.0,10,3.9,9.5,Poor,5,90,1
162181,7.8,10,3.9,7.3,Good,6,80,1
162185,7.4,7,7.9,6.6,Fair,7,81,1
162186,7.1,7,8.0,4.8,Good,1,94,1
162189,5.1,10,7.0,9.0,Good,3,96,1
162207,7.2,10,6.3,8.5,Good,4,99,1
162209,9.1,10,1.0,7.5,Good,2,96,1
162213,4.3,10,2.0,6.4,Fair,1,94,1
162221,5.8,10,3.1,9.3,Good,1,100,1
162222,4.7,7,5.1,6.2,Poor,0,100,1
162225,6.5,9,3.9,5.6,Fair,2,94,1
162228,3.1,8,4.3,6.3,Fair,3,96,1
162238,10.0,10,9.2,9.9,Poor,2,97,1
162239,3.6,10,4.2,5.6,Good,2,77,1
162241,5.9,10,1.5,7.8,Good,7,82,1
162243,8.4,10,7.1,4.6,Good,3,100,1
162245,8.4,10,5.6,6.7,Good,2,64,1
162246,5.8,5,4.1,8.8,Fair,0,91,1
162252,3.5,7,5.2,4.4,Fair,1,100,1
162253,8.9,10,2.8,7.7,Poor,7,100,1
162279,10.0,10,4.2,8.7,Fair,0,100,1
162284,9.7,6,3.5,7.3,Poor,1,99,1
162287,7.8,6,4.4,5.8,Poor,4,97,1
162288,6.6,10,3.9,6.4,Poor,6,100,1
162294,5.9,7,4.6,4.7,Good,4,86,1
162297,10.0,5,4.2,7.3,Poor,5,94,1
162304,7.9,10,5.6,6.4,Good,4,80,1
162319,6.2,10,5.1,8.3,Good,3,98,1
162322,7.4,10,10.0,6.9,Fair,5,41,0
162330,5.8,7,1.3,6.3,Fair,2,100,1
162333,6.8,10,7.9,4.3,Fair,2,100,1
162334,6.3,10,9.9,6.7,Fair,3,74,1
162337,6.8,10,6.3,6.6,Good,0,66,1
162339,5.8,10,2.0,9.8,Fair,2,81,1
162346,4.4,6,1.2,5.8,Fair,5,94,1
162349,6.6,6,2.4,4.6,Good,2,96,1
162357,7.1,10,3.1,8.5,Poor,7,100,1
162377,7.1,10,6.7,7.9,Fair,6,60,1
162378,7.8,10,3.9,4.0,Fair,4,99,1
162379,5.1,10,5.4,4.6,Fair,5,90,1
162389,5.7,10,7.4,5.6,Fair,4,99,1
162396,6.1,6,3.5,7.4,Fair,6,89,1
162406,8.5,5,7.0,5.5,Good,7,100,1
162413,3.1,6,7.1,5.3,Poor,6,88,1
162417,10.0,6,5.9,7.5,Good,4,72,1
162427,4.2,10,3.6,6.2,Good,1,99,1
162428,5.5,6,7.0,8.0,Fair,2,99,1
162432,7.5,10,1.4,7.4,Good,0,83,1
162438,7.5,10,4.7,8.2,Good,0,94,1
162440,7.9,8,5.9,8.5,Good,5,100,1
162441,5.2,10,6.5,7.3,Good,3,81,1
162444,10.0,6,2.0,5.0,Fair,2,92,1
162448,5.6,10,8.3,8.1,Poor,6,97,1
162453,7.9,10,4.7,5.0,Good,7,66,1
162464,8.0,10,5.0,6.7,Good,5,100,1
162472,3.0,9,8.2,4.0,Poor,6,70,1
162481,7.0,10,6.4,9.2,Good,4,84,1
162483,6.8,7,5.4,6.2,Fair,0,76,1
162486,8.2,7,9.4,8.1,Good,0,100,1
162488,5.6,7,7.5,9.0,Good,4,100,1
162489,8.3,5,3.2,10.3,Good,0,94,1
162490,10.0,10,3.7,8.0,Good,3,99,1
162519,6.7,10,5.6,7.5,Good,3,100,1
162529,5.3,10,4.9,7.5,Fair,5,76,1
162534,5.6,10,3.9,7.1,Good,0,93,1
162535,8.9,10,9.4,5.8,Poor,2,94,1
162536,5.9,6,4.5,5.1,Good,3,76,1
162537,9.0,9,4.5,8.2,Good,5,96,1
162549,6.1,9,4.3,6.6,Fair,4,86,1
162553,5.1,10,5.0,7.2,Good,0,100,1
162556,5.6,10,3.8,8.5,Good,0,87,1
162559,8.5,10,2.3,7.2,Good,0,100,1
162576,7.7,10,6.8,7.2,Good,7,93,1
162577,8.0,7,7.5,7.7,Fair,3,100,1
162581,5.9,7,3.9,4.0,Poor,7,84,1
162590,8.7,10,3.9,4.9,Good,4,96,1
162595,7.3,6,6.5,7.6,Fair,7,81,1
162597,9.0,5,5.9,7.8,Good,0,100,1
162601,8.9,5,6.2,7.0,Fair,4,75,1
162606,4.9,8,4.9,8.7,Poor,7,100,1
162626,7.0,9,2.5,6.8,Good,6,97,1
162646,10.0,10,2.2,11.2,Fair,4,100,1
162651,10.0,10,3.2,4.7,Fair,6,81,1
162653,8.2,6,6.6,5.5,Fair,4,96,1
162658,6.9,9,7.3,7.5,Good,5,98,1
162674,4.6,10,7.4,6.2,Good,2,81,1
162675,7.9,10,3.9,11.5,Fair,1,100,1
162677,7.2,10,2.6,7.9,Poor,6,99,1
162680,5.8,10,5.9,8.5,Good,0,74,1
162686,8.8,10,6.1,5.7,Poor,0,100,1
162690,7.4,6,2.8,6.9,Good,5,100,1
162693,9.6,6,6.6,5.3,Good,3,100,1
162694,6.8,10,4.4,7.7,Good,3,88,1
162695,5.5,10,4.6,7.7,Good,2,85,1
162698,8.5,10,4.7,5.9,Fair,5,88,1
162701,7.800000000000001,10,7.1,4.5,Good,2,92,1
162712,9.0,10,3.8,8.1,Good,7,100,1
162721,9.4,10,6.0,10.0,Poor,1,100,1
162724,10.0,6,5.8,8.6,Fair,2,100,1
162725,5.7,5,5.5,6.1,Good,3,100,1
162728,10.0,10,2.0,4.0,Good,0,79,1
162736,4.4,10,3.3,8.5,Good,7,94,1
162740,6.9,10,6.4,6.8,Fair,5,99,1
162741,7.0,10,6.0,8.1,Fair,4,75,1
162742,5.4,10,7.4,8.5,Fair,7,100,1
162745,5.1,10,9.3,5.9,Poor,5,91,1
162748,7.8,10,5.3,6.6,Poor,3,100,1
162763,5.3,10,6.5,5.7,Fair,3,80,1
162771,5.2,10,3.3,7.8,Fair,5,72,1
162781,7.4,10,2.5,7.4,Good,4,88,1
162785,6.6,10,5.6,5.4,Good,1,77,1
162796,7.3,9,5.1,6.9,Good,1,96,1
162801,4.9,10,4.0,6.9,Good,4,100,1
162810,7.2,10,2.2,6.0,Fair,0,100,1
162816,3.5,10,4.1,6.7,Fair,7,84,1
162818,6.9,7,5.8,9.7,Poor,2,100,1
162822,5.7,10,4.0,6.7,Poor,3,83,1
162827,8.8,10,5.4,6.6,Good,5,65,1
162831,4.1,10,5.5,7.2,Good,0,70,1
162837,8.9,7,7.9,6.4,Poor,2,85,1
162841,8.1,7,1.0,6.7,Good,7,100,1
162844,3.6,10,3.4,4.3,Good,0,60,1
162854,5.2,10,1.7,7.7,Good,1,100,1
162855,4.9,8,7.6,6.4,Fair,7,100,1
162890,3.5,9,4.8,7.3,Fair,4,98,1
162897,9.7,5,5.6,6.8,Good,0,91,1
162900,7.800000000000001,9,7.9,4.0,Fair,1,93,1
162904,6.4,9,5.1,8.3,Fair,2,88,1
162912,8.0,10,3.6,7.3,Good,4,100,1
162914,10.0,9,5.7,6.4,Poor,4,92,1
162922,6.1,9,5.8,7.4,Fair,2,98,1
162937,6.7,10,4.9,5.0,Good,6,94,1
162940,9.6,8,4.3,9.5,Poor,2,95,1
162942,5.3,6,1.4,6.3,Good,1,100,1
162946,4.7,10,4.8,8.8,Poor,1,100,1
162950,7.2,10,5.8,6.6,Good,1,89,1
162958,7.1,8,7.4,6.0,Good,0,98,1
162963,4.7,10,3.2,9.5,Fair,0,91,1
162968,7.4,5,5.0,5.9,Good,4,100,1
162969,3.4,10,6.3,6.8,Fair,5,72,1
162975,8.3,10,3.6,7.9,Fair,7,78,1
162985,3.7,7,7.1,6.4,Poor,1,85,1
162986,10.0,10,3.8,6.5,Good,1,80,1
162988,6.4,10,6.6,7.0,Poor,5,98,1
163017,5.5,10,5.1,4.8,Good,3,79,1
163029,6.1,10,4.1,6.4,Fair,6,70,1
163041,6.9,10,4.0,9.2,Fair,1,96,1
163046,9.1,10,5.9,8.6,Good,1,100,1
163048,7.1,8,5.6,5.6,Fair,0,92,1
163056,7.1,10,6.2,6.0,Good,3,86,1
163062,4.9,6,8.9,5.0,Good,7,99,1
163064,4.7,10,4.1,7.8,Poor,1,97,1
163071,10.0,10,5.6,8.2,Good,6,71,1
163077,4.7,5,4.2,8.3,Good,3,90,1
163082,8.5,10,9.2,5.6,Fair,0,100,1
163091,8.9,8,4.5,6.3,Good,4,94,1
163097,4.7,9,4.0,5.3,Fair,0,95,1
163103,8.4,9,6.6,7.0,Poor,0,72,1
163124,3.3,5,3.0,6.2,Fair,0,90,1
163125,2.4,10,1.0,5.8,Good,4,75,1
163132,6.8,9,5.2,6.7,Fair,3,100,1
163137,4.8,10,6.0,6.8,Fair,7,87,1
163145,8.3,9,5.5,6.2,Good,7,71,1
163152,9.2,9,7.4,7.2,Fair,0,93,1
163162,2.3,5,5.2,7.1,Good,5,99,1
163168,6.0,10,1.4,6.7,Good,4,88,1
163173,5.0,7,4.3,4.1,Good,1,98,1
163174,8.0,10,3.8,5.3,Fair,1,100,1
163176,5.9,8,4.4,6.7,Fair,7,100,1
163180,8.3,10,4.1,7.6,Fair,5,78,1
163193,7.3,10,3.0,4.8,Fair,7,89,1
163216,6.7,10,6.5,7.6,Good,7,79,1
163218,9.0,5,3.5,6.8,Good,0,67,1
163232,8.4,10,5.7,7.3,Fair,0,71,1
163235,8.5,7,5.5,7.2,Good,6,100,1
163242,8.0,9,5.5,6.1,Good,5,86,1
163243,8.4,6,5.4,5.4,Good,7,90,1
163244,7.6,7,7.1,7.8,Poor,0,82,1
163251,7.1,5,4.9,4.9,Good,7,99,1
163252,10.0,8,5.5,7.7,Good,0,74,1
163256,9.6,10,7.8,5.6,Good,4,100,1
163260,4.7,6,4.5,5.8,Fair,7,100,1
163263,4.1,5,4.1,7.6,Fair,4,89,1
163267,8.4,10,4.9,6.8,Poor,5,81,1
163281,5.1,9,7.1,5.2,Fair,2,100,1
163283,7.4,10,4.7,6.9,Good,2,86,1
163289,4.9,9,4.8,6.1,Good,0,79,1
163306,8.0,7,4.8,7.8,Fair,0,95,1
163309,4.9,6,6.2,6.9,Fair,0,100,1
163310,7.0,7,5.2,6.8,Good,5,100,1
163317,6.9,9,5.3,7.1,Good,4,100,1
163326,8.1,9,4.2,5.5,Good,3,99,1
163333,7.5,6,6.1,6.6,Good,2,100,1
163334,5.7,10,5.1,7.7,Good,5,98,1
163339,6.8,10,6.1,8.1,Good,0,81,1
163347,7.8,10,6.8,10.0,Good,7,91,1
163353,7.199999999999999,10,8.0,5.6,Good,7,93,1
163373,9.8,10,2.7,7.0,Fair,2,63,1
163380,4.4,10,7.2,5.3,Good,6,100,1
163384,8.9,6,4.0,4.6,Fair,6,61,1
163388,7.4,10,4.4,5.6,Fair,3,87,1
163397,8.5,7,4.8,9.2,Good,4,92,1
163402,8.6,10,2.8,6.5,Fair,7,93,1
163429,6.0,6,6.6,8.7,Good,1,88,1
163439,4.4,10,4.4,7.1,Good,2,89,1
163440,3.2,10,3.3,6.6,Good,4,98,1
163449,9.8,8,1.0,7.8,Fair,3,78,1
163457,3.9,10,9.7,5.6,Fair,2,87,1
163459,5.3,10,5.4,7.8,Good,1,99,1
163460,8.1,6,6.6,6.6,Good,4,95,1
163471,7.3,10,2.7,5.5,Good,1,87,1
163474,6.3,10,4.1,6.9,Poor,3,100,1
163483,8.6,10,3.8,10.0,Good,3,98,1
163489,5.1,10,6.2,7.2,Poor,0,92,1
163497,10.0,10,3.6,8.9,Good,4,97,1
163502,6.8,10,1.8,6.0,Good,6,91,1
163509,5.5,10,5.4,7.5,Fair,4,95,1
163510,8.8,9,5.7,8.3,Poor,4,100,1
163522,9.2,8,5.5,7.3,Fair,0,81,1
163524,8.9,7,5.3,9.3,Good,2,87,1
163526,3.8,10,6.5,7.6,Good,0,75,1
163530,8.3,7,1.8,7.8,Fair,2,100,1
163533,7.9,10,3.8,7.1,Good,0,100,1
163539,8.2,6,1.2,8.4,Poor,0,84,1
163549,7.0,8,2.3,6.5,Good,3,93,1
163560,6.8,10,4.9,6.4,Good,0,95,1
163568,7.2,10,1.8,9.2,Good,1,99,1
163578,3.3,5,4.1,6.4,Good,0,100,1
163590,8.4,10,1.0,5.6,Good,1,83,1
163593,4.8,10,7.0,4.6,Good,4,100,1
163597,5.9,10,2.6,8.8,Fair,3,100,1
163601,7.0,9,9.8,6.2,Poor,4,100,1
163603,7.1,9,5.7,6.7,Good,5,68,1
163607,5.1,6,6.9,8.9,Good,7,100,1
163611,6.1,9,5.2,5.8,Fair,0,81,1
163614,9.3,7,3.0,7.6,Good,5,97,1
163631,8.3,10,3.0,4.5,Fair,1,96,1
163632,7.7,8,7.0,8.3,Fair,3,91,1
163648,7.199999999999999,8,9.4,6.3,Poor,0,95,1
163650,5.1,8,3.9,4.0,Poor,2,100,1
163653,8.5,5,6.4,5.9,Good,7,98,1
163676,4.5,10,2.5,4.4,Good,0,76,1
163677,5.2,10,7.7,5.4,Fair,7,100,1
163680,8.7,10,5.9,4.8,Fair,6,99,1
163685,2.6,10,8.2,4.8,Fair,2,84,1
163706,8.6,6,5.9,6.4,Fair,6,97,1
163710,6.8,5,3.5,8.1,Good,7,100,1
163711,6.9,10,6.0,4.8,Good,7,92,1
163724,5.5,10,7.5,9.2,Good,5,99,1
163733,8.7,9,5.2,8.2,Fair,0,100,1
163734,7.2,9,4.9,5.4,Poor,4,100,1
163735,7.4,5,5.1,5.8,Poor,0,100,1
163741,5.8,10,6.1,6.3,Poor,2,99,1
163754,6.9,10,6.3,5.8,Poor,6,87,1
163758,4.8,6,5.2,9.3,Good,2,82,1
163765,7.0,10,8.1,5.1,Fair,3,78,1
163768,4.8,10,6.0,7.2,Poor,4,80,1
163769,6.8,5,6.0,8.9,Good,0,96,1
163779,3.5,9,8.2,5.5,Fair,4,91,1
163783,6.5,7,6.0,6.1,Fair,4,100,1
163797,2.9,10,5.2,7.5,Poor,1,100,1
163798,7.5,10,3.4,6.4,Good,5,89,1
163801,8.8,10,2.2,7.0,Fair,5,98,1
163819,6.3,8,5.4,4.0,Poor,5,96,1
163820,7.0,10,7.3,4.2,Poor,5,75,1
163824,10.0,7,5.5,5.1,Poor,5,83,1
163832,8.0,10,6.5,7.3,Poor,6,100,1
163833,5.4,10,5.8,10.2,Good,7,63,1
163842,4.8,6,1.2,6.3,Fair,1,100,1
163846,4.3,7,8.6,4.2,Good,6,100,1
163848,4.6,9,1.5,6.9,Poor,3,97,1
163862,8.4,10,1.0,8.6,Good,1,97,1
163868,9.3,10,5.2,8.2,Poor,3,84,1
163873,8.0,6,6.2,5.5,Good,3,100,1
163876,3.0,10,1.0,7.6,Good,6,83,1
163881,7.6,8,1.0,5.1,Poor,4,100,1
163884,9.3,10,5.1,6.5,Good,3,85,1
163889,8.0,9,8.5,7.6,Good,2,69,1
163895,6.0,5,5.1,4.9,Fair,6,89,1
163896,10.0,10,5.5,7.0,Good,0,92,1
163899,7.3,9,1.9,6.3,Good,1,96,1
163901,5.6,6,1.0,8.4,Fair,6,90,1
163903,6.3,10,4.5,4.3,Poor,1,82,1
163910,10.0,10,7.4,6.6,Good,2,58,0
163917,3.8,7,3.1,9.5,Poor,6,97,1
163919,8.7,7,6.1,7.0,Fair,0,100,1
163936,5.8,9,7.4,5.6,Good,6,71,1
163937,6.3,9,5.0,7.5,Poor,6,99,1
163939,6.3,9,4.0,5.1,Fair,5,80,1
163940,6.9,10,3.8,4.0,Fair,1,74,1
163943,5.9,10,4.1,6.8,Good,6,92,1
163955,6.4,9,2.0,4.0,Poor,6,96,1
163968,7.6,10,8.0,7.2,Poor,5,100,1
163995,4.7,10,4.6,6.8,Fair,7,96,1
163998,6.9,10,1.0,5.2,Good,2,100,1
164003,2.8,10,6.9,5.3,Good,2,66,1
164008,4.0,10,4.0,9.6,Fair,7,89,1
164012,8.8,10,6.3,6.5,Good,1,100,1
164028,6.6,6,6.9,6.5,Good,5,94,1
164031,9.1,10,3.4,6.4,Good,2,100,1
164038,6.1,10,6.1,8.3,Poor,2,85,1
164040,4.6,5,2.9,7.4,Good,5,87,1
164044,4.5,9,9.0,6.9,Good,4,76,1
164055,5.8,9,2.2,7.3,Good,2,88,1
164056,5.5,10,7.4,7.6,Fair,5,83,1
164067,7.6,8,6.3,7.0,Poor,3,100,1
164068,6.5,5,7.0,6.1,Good,3,98,1
164069,8.7,5,3.1,8.8,Good,3,92,1
164084,4.6,8,3.2,9.1,Good,2,95,1
164086,7.6,10,8.6,7.0,Fair,1,100,1
164091,3.5,6,5.6,9.8,Good,5,100,1
164099,7.7,10,3.8,5.9,Good,1,81,1
164103,2.8,6,5.7,8.6,Good,3,100,1
164109,4.7,10,7.3,5.6,Poor,4,73,1
164110,5.5,10,8.1,6.4,Good,3,96,1
164112,2.9,9,2.9,5.9,Good,7,97,1
164129,7.6,10,2.7,9.1,Fair,0,82,1
164131,7.6,5,7.7,7.5,Fair,0,80,1
164132,3.3,10,5.3,7.2,Fair,0,82,1
164139,5.1,9,5.5,6.6,Fair,0,100,1
164142,8.1,9,5.0,8.1,Good,7,100,1
164154,10.0,8,5.8,6.9,Poor,2,92,1
164156,5.4,10,5.8,7.8,Good,1,77,1
164160,10.0,6,3.8,8.5,Fair,2,78,1
164163,5.3,6,7.6,10.2,Good,7,76,1
164164,8.7,8,1.8,6.9,Fair,4,95,1
164165,9.0,10,6.1,7.8,Good,3,98,1
164177,8.2,10,5.1,7.0,Poor,6,93,1
164180,3.3,6,4.6,6.7,Good,7,97,1
164182,5.9,7,7.7,6.6,Good,0,71,1
164201,8.0,9,6.5,6.7,Good,5,95,1
164203,4.6,10,5.7,5.9,Good,1,97,1
164204,6.8,10,5.6,7.8,Fair,0,93,1
164216,6.7,10,6.3,7.2,Good,6,100,1
164219,5.8,10,6.0,6.4,Fair,5,81,1
164224,7.7,9,1.4,7.7,Good,6,100,1
164236,8.4,10,6.2,5.2,Good,5,96,1
164242,7.7,5,5.8,7.2,Poor,7,100,1
164247,7.8,9,2.5,6.5,Good,6,100,1
164251,8.1,10,4.6,7.2,Fair,3,94,1
164253,9.1,6,7.8,7.8,Fair,0,76,1
164258,5.8,6,5.7,7.5,Poor,3,100,1
164260,9.4,8,6.1,6.7,Fair,0,90,1
164263,10.0,10,1.0,6.9,Poor,2,97,1
164271,5.2,10,6.3,6.3,Fair,2,100,1
164281,3.3,5,7.5,6.4,Good,1,94,1
164283,10.0,10,4.8,9.3,Good,7,90,1
164284,4.2,6,3.2,6.2,Poor,1,89,1
164287,10.0,10,4.7,4.1,Good,0,60,1
164296,7.1,10,8.1,5.2,Good,6,66,1
164300,5.1,6,2.9,8.6,Fair,4,98,1
164331,10.0,8,5.2,5.1,Good,4,90,1
164351,2.3,10,7.5,6.4,Good,7,93,1
164352,6.2,9,7.1,7.0,Fair,7,91,1
164353,8.8,9,6.8,7.2,Fair,1,74,1
164359,2.0,7,4.5,7.4,Fair,1,100,1
164361,9.1,10,4.3,8.6,Good,5,100,1
164362,8.1,8,5.3,6.9,Poor,1,76,1
164363,9.4,5,5.8,10.0,Good,7,96,1
164365,4.6,10,2.1,7.3,Fair,5,100,1
164371,3.7,7,6.8,6.5,Poor,3,100,1
164372,9.2,7,5.6,9.2,Poor,6,76,1
164382,4.8,10,4.9,7.6,Fair,2,100,1
164387,3.7,6,4.1,6.4,Good,4,91,1
164393,9.6,7,3.0,9.7,Good,4,97,1
164395,10.0,8,1.0,5.7,Good,1,84,1
164400,7.1,8,10.0,8.6,Fair,7,100,1
164403,3.8,10,3.9,7.7,Good,5,86,1
164404,7.7,10,6.8,7.7,Fair,5,100,1
164407,3.8,10,6.1,9.0,Fair,3,94,1
164412,7.699999999999999,10,9.2,4.0,Fair,2,98,1
164415,9.3,8,4.8,9.1,Fair,6,100,1
164420,9.5,7,7.5,7.8,Fair,5,86,1
164421,4.2,10,6.4,8.9,Good,7,94,1
164423,10.0,6,4.3,8.1,Good,1,100,1
164424,6.0,5,3.3,7.3,Good,2,95,1
164432,10.0,5,3.6,8.5,Poor,4,97,1
164438,3.0,7,7.6,8.2,Fair,7,94,1
164444,6.5,10,7.0,5.0,Good,6,81,1
164452,7.9,10,6.6,9.3,Fair,5,97,1
164461,7.2,5,6.2,7.8,Good,5,100,1
164465,8.9,5,5.8,7.0,Good,1,96,1
164470,6.5,10,3.0,8.3,Fair,0,75,1
164474,8.9,10,6.8,6.0,Poor,7,90,1
164478,6.7,10,4.2,6.8,Fair,3,77,1
164479,7.0,10,2.9,5.0,Good,4,88,1
164484,7.6,10,4.8,4.6,Fair,2,92,1
164501,7.9,10,2.2,9.1,Poor,1,100,1
164504,6.0,10,3.8,6.2,Good,0,96,1
164532,6.2,8,5.2,8.7,Fair,3,97,1
164545,6.5,9,5.8,7.7,Fair,7,90,1
164552,7.800000000000001,8,8.6,6.9,Good,0,94,1
164578,6.9,10,2.7,6.4,Good,6,93,1
164579,9.4,8,7.1,7.5,Poor,3,69,1
164588,6.1,6,6.8,9.1,Fair,5,96,1
164594,4.2,7,6.4,6.0,Fair,6,96,1
164597,9.3,10,7.1,5.2,Good,6,98,1
164602,6.8,9,2.3,7.6,Fair,6,100,1
164609,7.1,10,4.9,6.9,Good,1,100,1
164623,5.5,10,2.3,6.9,Fair,1,73,1
164629,6.9,8,6.3,6.2,Fair,4,100,1
164635,7.8,7,5.8,8.2,Good,3,86,1
164636,7.3,10,3.1,5.5,Poor,6,79,1
164638,6.1,9,5.2,6.9,Poor,7,100,1
164646,6.4,9,4.0,6.5,Fair,2,91,1
164650,6.0,10,4.6,9.2,Fair,7,100,1
164657,4.9,10,8.2,5.9,Good,5,86,1
164665,10.0,7,4.6,6.9,Good,2,100,1
164669,5.8,10,5.9,6.5,Fair,6,100,1
164671,10.0,5,4.9,6.8,Poor,7,92,1
164674,7.4,10,3.6,6.7,Poor,5,75,1
164677,7.8,8,4.0,7.0,Good,1,80,1
164681,9.8,10,2.7,9.7,Poor,4,100,1
164702,6.2,10,5.6,7.2,Poor,0,100,1
164706,2.3,10,1.5,8.4,Fair,7,77,1
164725,8.6,8,7.4,6.2,Good,6,100,1
164732,6.5,10,5.0,6.3,Good,5,74,1
164735,2.9,6,9.6,5.0,Fair,1,100,1
164756,7.0,10,2.4,5.7,Good,6,98,1
164767,5.8,7,6.9,7.7,Good,5,96,1
164774,7.3,6,6.7,4.8,Poor,7,73,1
164787,10.0,8,3.7,6.2,Good,5,83,1
164795,4.5,10,6.9,6.7,Good,7,74,1
164796,5.6,9,5.3,4.0,Fair,6,96,1
164806,7.5,9,3.8,6.1,Good,2,94,1
164810,9.1,9,3.4,7.8,Fair,5,81,1
164827,6.5,10,4.0,6.9,Good,5,99,1
164828,6.3,10,3.1,7.5,Good,4,88,1
164833,6.6,10,8.1,5.2,Good,2,67,1
164841,8.1,10,1.4,6.9,Fair,4,100,1
164846,10.0,10,4.2,7.3,Good,7,89,1
164870,7.9,10,4.8,7.4,Fair,7,100,1
164876,8.5,10,2.7,4.2,Good,0,74,1
164887,7.3,6,4.5,7.7,Poor,3,100,1
164888,6.3,9,3.9,4.6,Good,6,99,1
164894,8.6,9,4.1,6.9,Poor,7,100,1
164896,7.0,9,5.8,6.9,Good,2,100,1
164900,4.4,10,6.1,6.9,Fair,5,77,1
164901,5.9,10,6.2,9.0,Good,4,92,1
