student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
175089,20,Female,Computer Science,2.751055932316432,2.3,0.2,No,99.7,7.4,Good,5,High School,High,5.7,No,3.74,4,5.4,No,0,5.5,Dorm,Yes,Low,8,3,10,Reading,2.5,93
175099,21,Male,Computer Science,4.691702639827375,3.6,3.8,Yes,59.0,7.7,Poor,0,Some College,Low,7.4,Yes,3.07,3,8.0,No,2,13.8,Library,Yes,High,9,1,10,Kinesthetic,1.1,77
175103,16,Male,Computer Science,0.0,5.0,1.4,Yes,53.7,6.9,Fair,7,Bachelor,Medium,7.2,No,2.92,5,1.7,No,3,7.1,Co-Learning Group,Yes,Medium,1,3,10,Visual,8.9,78
175106,26,Female,Computer Science,8.252569427108712,4.9,1.3,No,43.8,6.8,Fair,4,High School,High,6.9,No,4.0,7,2.8,No,4,14.9,Cafe,Yes,Medium,4,9,6,Kinesthetic,7.1,100
175108,25,Male,Computer Science,2.5761327578673385,3.1,2.6,Yes,42.1,8.2,Good,3,Some College,Medium,3.4,Yes,3.67,2,4.5,No,1,10.0,Quiet Room,Yes,Low,3,3,10,Reading,6.0,96
175109,24,Female,Computer Science,5.90718832484344,2.6,2.9,No,79.2,5.5,Poor,4,Some College,Low,4.4,Yes,3.64,6,3.1,No,4,11.9,Library,No,High,8,2,10,Auditory,2.4,89
175122,18,Female,Computer Science,6.40046304922487,3.3,0.7,Yes,71.6,8.9,Good,0,Some College,Low,9.2,Yes,4.0,3,7.6,No,4,10.7,Cafe,Yes,Medium,10,10,5,Visual,9.3,99
175124,16,Female,Computer Science,3.359881661730438,1.1,2.2,Yes,91.6,8.2,Good,1,High School,Medium,6.4,No,3.16,1,5.9,No,4,7.5,Dorm,No,High,7,9,6,Auditory,7.0,79
175126,19,Male,Computer Science,9.429587994737508,4.9,1.0,Yes,94.7,8.1,Poor,7,High School,High,6.0,No,4.0,4,6.7,No,1,16.1,Quiet Room,No,High,3,9,6,Kinesthetic,5.7,100
175127,17,Female,Computer Science,0.9997119505184432,1.8,2.2,Yes,87.6,10.7,Good,6,Some College,High,8.4,Yes,3.8,8,6.3,No,5,5.0,Quiet Room,Yes,Low,2,2,10,Auditory,1.6,94
175129,24,Male,Computer Science,8.393753630067152,1.9,0.2,Yes,41.0,8.2,Good,2,PhD,Medium,8.6,No,3.97,3,3.2,No,4,12.3,Library,Yes,Medium,2,5,10,Reading,2.5,100
175138,23,Other,Computer Science,6.606448680230205,4.2,0.3,No,72.4,4.8,Fair,1,High School,Low,6.2,Yes,3.96,5,7.6,No,3,12.8,Dorm,No,Low,10,6,9,Reading,9.9,89
175144,16,Other,Computer Science,7.11450579091154,4.3,1.0,Yes,60.4,8.1,Good,1,Master,Low,5.1,Yes,3.68,2,3.8,No,3,13.8,Cafe,No,Low,3,2,10,Visual,9.8,87
175151,19,Female,Computer Science,1.5642808561798556,3.8,1.8,Yes,48.0,5.3,Good,6,Some College,Low,7.7,No,3.04,6,3.0,No,5,7.3,Dorm,Yes,Low,5,7,8,Visual,7.1,74
175152,20,Male,Computer Science,8.590409090078044,1.9,0.6,Yes,64.6,7.0,Good,0,Some College,Medium,3.2,Yes,4.0,6,3.5,No,0,12.9,Cafe,No,Low,3,10,5,Visual,1.6,100
175153,23,Male,Computer Science,6.644943108489291,4.6,1.3,No,80.2,6.3,Poor,7,High School,High,5.5,Yes,3.62,8,4.6,No,3,14.3,Library,No,Low,9,8,7,Visual,3.5,92
175157,21,Other,Computer Science,2.559483252208561,0.4,3.8,No,95.7,7.0,Good,1,Some College,High,10.0,No,3.96,4,1.3,No,3,8.1,Quiet Room,No,Low,1,10,5,Reading,5.6,96
175161,24,Male,Computer Science,2.065524878710048,4.5,0.7,Yes,82.5,7.7,Poor,3,Bachelor,Medium,8.3,No,2.41,5,10.0,No,0,8.2,Co-Learning Group,No,Medium,6,5,10,Visual,6.5,55
175162,16,Male,Computer Science,7.529895302955992,2.7,1.8,No,67.9,6.3,Fair,1,Some College,High,3.9,Yes,3.38,3,3.8,No,3,13.6,Quiet Room,Yes,Medium,10,5,10,Auditory,1.4,87
175166,18,Male,Computer Science,7.835556325514318,3.2,3.6,Yes,54.9,7.1,Fair,2,High School,Medium,7.5,Yes,3.77,5,8.9,No,1,15.9,Cafe,Yes,Medium,8,8,7,Reading,10.0,94
175179,25,Male,Computer Science,5.473137369944621,4.6,1.2,No,44.5,7.7,Fair,4,PhD,Low,7.5,No,4.0,2,1.7,No,1,12.8,Quiet Room,Yes,Medium,2,7,8,Visual,6.0,100
175182,17,Other,Computer Science,4.5967290777264775,2.9,3.3,No,57.0,6.2,Fair,4,Master,High,6.3,No,4.0,5,6.2,No,0,10.9,Dorm,Yes,Low,2,7,8,Auditory,2.9,98
175190,24,Other,Computer Science,4.100431471414487,2.8,3.3,No,94.8,8.3,Fair,1,Master,Low,3.8,No,3.77,7,5.0,No,1,10.4,Dorm,No,High,3,6,9,Visual,9.2,98
175195,18,Male,Computer Science,1.246302220001004,2.8,1.3,Yes,83.7,5.1,Fair,6,Some College,Low,9.3,No,2.38,8,3.9,No,5,6.7,Library,No,Medium,4,4,10,Visual,1.7,59
175202,17,Male,Computer Science,3.96693314997949,4.0,0.7,No,56.2,6.8,Good,5,Master,Medium,7.3,No,4.0,1,2.1,No,1,9.1,Quiet Room,Yes,Low,5,4,10,Kinesthetic,9.5,100
175204,19,Male,Computer Science,3.7721204091494696,2.0,3.0,No,67.9,6.5,Fair,0,High School,Low,3.9,Yes,4.0,3,4.8,No,4,9.9,Quiet Room,Yes,High,3,6,9,Visual,9.0,94
175205,21,Female,Computer Science,6.867884696197347,0.3,2.3,No,74.3,6.3,Good,7,Bachelor,Medium,9.4,No,3.13,6,4.8,No,5,10.6,Dorm,No,Low,8,8,7,Reading,2.6,73
175209,19,Female,Computer Science,4.684218970156125,3.4,2.0,Yes,96.1,6.6,Fair,5,Master,Medium,4.8,Yes,3.54,3,5.5,No,3,11.8,Quiet Room,Yes,Medium,10,8,7,Reading,1.6,87
175216,20,Male,Computer Science,2.3025804439949624,3.7,2.3,No,97.1,4.4,Fair,5,Master,Low,7.5,Yes,3.76,1,3.8,No,2,9.8,Dorm,Yes,Low,5,4,10,Auditory,5.5,96
175226,16,Other,Computer Science,7.260197236485344,2.7,2.3,Yes,96.5,5.9,Fair,4,PhD,Low,8.5,No,3.23,8,9.3,Yes,3,13.7,Dorm,No,Low,10,3,10,Kinesthetic,5.9,72
175227,20,Female,Computer Science,3.400071481986068,0.5,1.2,Yes,98.3,4.9,Good,0,Bachelor,High,8.7,Yes,3.16,2,5.0,No,3,6.7,Dorm,Yes,Low,2,8,7,Kinesthetic,3.1,72
175249,19,Male,Computer Science,7.347897435659531,1.1,0.1,No,79.9,8.1,Fair,6,Bachelor,Medium,9.0,No,4.0,7,6.2,No,3,8.7,Quiet Room,No,Medium,10,9,6,Auditory,7.5,100
175250,18,Other,Computer Science,5.711240262337377,4.5,2.0,Yes,94.4,6.3,Good,1,Bachelor,Low,5.9,Yes,3.4,7,6.0,No,3,12.9,Cafe,No,High,2,8,7,Reading,6.5,82
175251,27,Other,Computer Science,8.279825547914111,3.7,3.5,No,98.2,8.8,Good,1,Some College,Medium,3.0,No,3.73,7,5.3,No,4,16.0,Library,No,High,5,4,10,Visual,8.2,90
175255,21,Male,Computer Science,7.024807552138112,3.0,3.1,Yes,51.8,7.1,Poor,5,PhD,Medium,7.1,Yes,4.0,1,3.6,No,4,14.5,Co-Learning Group,No,High,7,5,10,Reading,7.6,91
175256,17,Female,Computer Science,6.368865394455832,3.7,0.5,Yes,49.2,8.5,Good,7,Bachelor,Low,4.4,Yes,4.0,1,6.8,No,0,11.5,Library,No,Medium,4,7,8,Auditory,6.6,100
175259,21,Female,Computer Science,5.624179083342712,1.4,1.0,Yes,44.2,5.3,Good,2,Bachelor,Low,7.5,No,4.0,6,5.3,No,4,8.6,Co-Learning Group,No,Low,3,10,5,Auditory,8.4,100
175260,20,Other,Computer Science,6.770306189875901,4.4,0.9,No,50.3,5.9,Good,4,Some College,Medium,7.8,No,4.0,5,6.7,No,5,13.3,Co-Learning Group,Yes,Medium,5,7,8,Auditory,2.7,95
175265,22,Other,Computer Science,1.9485289551192293,1.0,0.6,No,74.8,9.9,Good,1,Master,High,7.0,No,4.0,4,4.1,No,3,4.3,Library,No,Low,7,5,10,Reading,3.3,100
175267,24,Female,Computer Science,7.585369902665191,4.6,0.2,Yes,75.0,6.1,Fair,3,High School,Low,6.8,No,4.0,7,5.1,No,5,13.9,Dorm,Yes,Low,2,4,10,Visual,8.3,94
175273,28,Other,Computer Science,7.865321196879411,4.2,0.3,No,92.8,8.2,Fair,7,PhD,Medium,2.4,No,4.0,3,3.1,No,1,12.7,Cafe,Yes,High,2,2,10,Visual,5.6,99
175276,19,Female,Computer Science,5.406160068692373,0.8,3.6,Yes,98.5,8.5,Good,3,Some College,Low,4.4,No,3.41,8,6.6,No,3,11.7,Cafe,Yes,High,8,7,8,Visual,9.5,85
175277,26,Female,Computer Science,2.31612542045924,4.6,1.1,Yes,78.7,6.5,Good,3,PhD,Medium,4.8,No,3.27,8,3.9,No,2,9.4,Library,Yes,Low,1,1,10,Reading,5.9,80
175278,28,Male,Computer Science,8.189203465814318,4.0,2.9,No,45.4,9.0,Poor,1,Bachelor,Medium,10.0,No,3.23,5,7.2,No,1,15.9,Cafe,Yes,Low,4,3,10,Auditory,9.4,78
175289,25,Other,Computer Science,2.0355697796700216,1.9,1.3,No,70.6,7.2,Fair,4,Some College,Medium,4.0,No,3.75,2,3.3,No,3,5.5,Co-Learning Group,No,High,9,6,9,Auditory,6.4,87
175298,17,Female,Computer Science,6.003164516292317,0.9,1.7,No,53.3,10.4,Good,2,Bachelor,High,5.8,No,3.29,3,3.6,No,2,10.3,Library,No,Low,10,7,8,Auditory,1.7,84
175309,23,Female,Computer Science,6.157035452594462,4.2,3.1,Yes,97.1,7.6,Poor,6,PhD,Medium,8.1,Yes,4.0,2,3.6,No,5,15.2,Quiet Room,Yes,High,2,7,8,Kinesthetic,6.5,95
175311,24,Male,Computer Science,4.57344540444776,1.6,2.8,Yes,88.8,10.0,Poor,0,Bachelor,Low,7.7,No,3.79,6,2.7,No,3,10.9,Co-Learning Group,Yes,Low,5,10,5,Auditory,2.1,100
175315,19,Male,Computer Science,3.296324991752581,0.6,1.0,Yes,54.0,7.5,Fair,7,High School,Low,6.7,No,4.0,4,3.3,No,2,6.2,Dorm,Yes,Medium,2,10,5,Visual,9.4,96
175320,17,Male,Computer Science,6.10674793100921,4.7,2.8,No,61.4,6.6,Fair,2,PhD,Medium,6.5,No,3.94,7,9.2,Yes,3,14.8,Dorm,No,Medium,6,1,10,Kinesthetic,3.7,100
175324,18,Other,Computer Science,7.412801835554349,0.4,1.1,Yes,52.0,7.1,Good,1,Bachelor,Low,6.9,No,4.0,5,3.2,No,4,10.4,Quiet Room,No,Medium,6,1,10,Kinesthetic,6.8,100
175326,20,Male,Computer Science,6.035404548989136,1.0,3.6,Yes,99.3,9.0,Poor,2,Some College,High,5.4,Yes,3.82,1,1.5,No,5,11.5,Co-Learning Group,No,Low,4,2,10,Reading,4.5,87
175327,28,Male,Computer Science,4.822519196833635,0.8,3.0,No,66.9,6.0,Fair,5,PhD,Medium,7.2,Yes,4.0,3,4.7,No,2,9.3,Co-Learning Group,No,High,9,9,6,Reading,2.1,98
175339,17,Male,Computer Science,6.773955002001198,3.1,0.3,Yes,61.8,4.0,Poor,1,High School,Low,9.6,Yes,4.0,4,3.4,No,5,10.6,Co-Learning Group,Yes,Medium,8,3,10,Reading,4.7,97
175344,25,Other,Computer Science,7.536068555608211,0.8,1.8,No,82.8,7.5,Good,0,Bachelor,High,3.5,No,3.91,8,3.3,No,2,11.0,Library,Yes,High,2,2,10,Kinesthetic,3.8,96
175345,23,Male,Computer Science,3.9964373314729977,4.6,3.1,No,42.8,9.4,Good,3,Bachelor,Medium,8.8,No,3.27,5,6.7,No,0,13.6,Library,No,High,2,1,10,Kinesthetic,1.5,83
175346,16,Female,Computer Science,4.384027996625063,4.9,1.3,Yes,90.8,6.7,Fair,5,Master,High,5.1,No,3.79,5,5.8,No,1,11.6,Library,No,Medium,4,3,10,Kinesthetic,7.8,98
175352,18,Other,Computer Science,5.791807200846292,0.3,1.5,No,66.6,8.7,Good,7,Master,High,7.7,No,4.0,5,6.3,No,1,8.7,Library,Yes,High,4,1,10,Kinesthetic,3.4,95
175363,24,Male,Computer Science,5.977558791815646,4.1,0.5,Yes,48.6,7.8,Poor,1,High School,Medium,4.4,No,3.55,4,5.0,No,5,11.9,Quiet Room,Yes,High,6,3,10,Kinesthetic,3.0,91
175369,27,Male,Computer Science,3.6172264177729847,0.7,1.7,No,80.8,7.6,Poor,6,Master,Low,4.8,Yes,4.0,3,2.0,No,1,7.0,Co-Learning Group,Yes,Medium,10,10,5,Kinesthetic,5.5,100
175371,28,Other,Computer Science,4.908683824952801,2.8,0.0,No,51.8,8.1,Good,0,PhD,Low,5.1,Yes,3.24,8,6.4,No,5,8.7,Co-Learning Group,Yes,Low,9,7,8,Visual,8.6,85
175373,24,Other,Computer Science,2.3696165059516843,0.2,3.0,Yes,45.3,6.4,Good,1,Master,High,5.9,No,2.63,5,4.8,No,5,6.8,Co-Learning Group,No,High,8,4,10,Reading,3.5,71
175379,22,Other,Computer Science,6.153594445949239,3.6,0.3,No,50.6,5.5,Good,3,PhD,High,5.6,Yes,4.0,3,4.0,No,3,10.4,Library,No,High,9,8,7,Kinesthetic,1.9,100
175385,17,Male,Computer Science,5.558547643190228,1.0,1.5,Yes,59.7,7.8,Good,0,Some College,Medium,6.1,No,3.37,6,2.3,No,1,9.2,Library,No,Medium,10,7,8,Reading,3.3,81
175392,26,Female,Computer Science,6.6558952243493135,0.0,2.5,Yes,75.3,5.5,Good,6,Master,High,7.6,No,3.37,3,1.9,No,1,9.2,Quiet Room,Yes,Low,6,2,10,Kinesthetic,8.1,87
175395,28,Male,Computer Science,5.329544759909368,2.5,0.6,No,87.5,8.5,Good,3,Some College,High,6.2,Yes,3.59,7,1.0,No,2,8.8,Cafe,Yes,Low,7,8,7,Auditory,4.1,89
175403,17,Other,Computer Science,9.545821804632135,0.9,3.4,Yes,65.1,5.0,Good,1,Master,Low,9.1,Yes,3.65,1,1.8,No,5,14.8,Library,No,High,4,8,7,Kinesthetic,4.8,94
175406,27,Female,Computer Science,9.916394045712208,1.7,0.3,Yes,81.6,7.6,Good,4,Bachelor,Medium,4.9,Yes,4.0,5,2.7,No,1,13.2,Co-Learning Group,Yes,High,7,10,5,Reading,7.7,100
175407,27,Other,Computer Science,6.072914947150014,4.3,2.8,Yes,92.4,6.4,Good,3,PhD,High,10.0,Yes,4.0,5,1.8,No,0,13.7,Co-Learning Group,No,Medium,4,7,8,Auditory,1.8,100
175414,26,Other,Computer Science,0.1745255669231147,3.1,1.7,No,49.7,6.0,Good,2,High School,Medium,2.9,No,2.57,4,4.8,No,5,5.8,Co-Learning Group,No,Medium,2,2,10,Reading,4.6,67
175421,17,Female,Computer Science,3.781471753771612,4.9,1.6,No,87.0,6.3,Good,3,Bachelor,High,5.5,Yes,4.0,5,2.7,No,4,10.4,Co-Learning Group,Yes,Medium,9,6,9,Kinesthetic,4.5,94
175427,27,Male,Computer Science,3.2486308117785487,1.3,2.6,No,40.4,7.3,Good,0,Bachelor,Medium,7.7,Yes,3.83,5,6.6,No,2,8.4,Library,No,Medium,8,9,6,Kinesthetic,1.0,90
175441,18,Male,Computer Science,1.7424314893120871,3.6,2.5,No,89.4,8.9,Good,5,Master,Medium,5.8,Yes,2.78,2,5.6,No,3,8.1,Cafe,No,Medium,3,5,10,Reading,2.6,66
175445,21,Female,Computer Science,6.216934409868487,1.3,0.8,Yes,94.7,6.8,Poor,6,Master,Low,8.2,Yes,4.0,7,3.1,No,5,8.7,Library,No,Medium,9,1,10,Kinesthetic,7.4,100
175453,27,Male,Computer Science,5.97973613976619,3.4,2.8,No,94.7,7.2,Good,6,PhD,Low,7.2,No,3.8,6,4.9,No,5,14.1,Library,Yes,High,5,2,10,Reading,2.7,88
175454,20,Other,Computer Science,5.256161917958766,2.1,3.6,No,93.1,9.1,Fair,6,Master,Low,2.4,Yes,4.0,1,5.4,No,3,11.3,Dorm,No,Low,8,1,10,Reading,1.1,100
175456,20,Female,Computer Science,6.191304275730798,2.6,1.3,No,47.7,5.6,Good,6,High School,Medium,6.9,Yes,4.0,7,1.3,No,1,11.6,Quiet Room,Yes,Medium,3,10,5,Auditory,6.0,97
175461,19,Other,Computer Science,6.137919983327256,1.9,0.8,Yes,43.9,8.6,Fair,0,PhD,High,6.2,No,4.0,8,4.5,No,4,9.8,Quiet Room,Yes,Medium,3,4,10,Kinesthetic,6.0,100
175462,25,Female,Computer Science,5.76788383502944,2.9,0.1,No,58.7,4.3,Fair,4,Bachelor,High,9.1,Yes,3.5,2,7.4,No,3,9.6,Library,Yes,Medium,6,6,9,Visual,1.5,92
175465,27,Male,Computer Science,7.406839727842859,0.9,1.4,No,96.1,4.6,Good,4,Master,High,1.4,Yes,4.0,5,8.4,No,0,9.7,Cafe,Yes,Low,3,6,9,Auditory,5.6,100
175467,23,Other,Computer Science,4.591477655944413,3.8,1.2,No,50.8,6.9,Good,2,Some College,Medium,5.8,Yes,4.0,5,8.4,No,4,11.3,Co-Learning Group,Yes,High,8,10,5,Auditory,8.8,99
175469,16,Other,Computer Science,0.0,3.3,0.6,Yes,52.8,6.7,Good,2,PhD,Low,9.8,Yes,4.0,8,6.1,No,1,5.5,Library,Yes,High,3,8,7,Auditory,8.5,96
175474,17,Female,Computer Science,7.094124402426992,0.7,3.0,No,93.8,7.4,Fair,3,Bachelor,Medium,7.0,No,4.0,8,4.0,No,2,12.8,Library,No,High,5,3,10,Auditory,7.0,95
175479,19,Female,Computer Science,4.231740990638649,2.1,3.8,Yes,48.2,7.3,Poor,0,High School,Medium,9.3,No,4.0,3,3.0,No,1,11.8,Cafe,Yes,Medium,8,7,8,Auditory,6.5,100
175482,25,Other,Computer Science,5.697397743450756,4.2,1.5,No,41.4,6.4,Fair,0,High School,Low,7.8,Yes,4.0,6,2.9,No,2,12.8,Dorm,Yes,Low,10,9,6,Visual,9.9,90
175492,27,Female,Computer Science,6.484734967259479,3.3,0.3,No,71.1,8.4,Fair,5,PhD,Low,6.5,Yes,4.0,5,7.0,No,1,10.7,Quiet Room,No,Low,1,1,10,Visual,4.8,96
175496,20,Female,Computer Science,6.0193098745346765,2.0,1.3,No,98.5,7.4,Fair,1,Some College,Medium,10.0,Yes,4.0,2,6.2,No,2,10.6,Co-Learning Group,No,Low,7,10,5,Reading,6.0,100
175497,16,Other,Computer Science,4.526121783256098,4.1,3.3,No,44.7,10.1,Good,3,Bachelor,Medium,9.0,Yes,3.67,1,4.6,No,1,12.3,Dorm,Yes,Medium,6,8,7,Reading,3.0,95
175500,19,Other,Computer Science,3.342681639319895,2.6,3.8,Yes,84.2,8.8,Fair,2,High School,Low,9.3,No,2.59,3,4.5,No,2,10.7,Co-Learning Group,No,Medium,9,3,10,Visual,6.6,66
175509,26,Female,Computer Science,2.9720480799472133,4.9,2.8,Yes,77.2,6.7,Fair,7,High School,Low,3.6,No,4.0,8,7.6,No,4,12.5,Quiet Room,Yes,Low,7,6,9,Visual,1.6,95
175510,16,Other,Computer Science,4.18405007615166,1.9,3.0,Yes,43.1,6.9,Fair,2,Bachelor,Medium,6.9,Yes,3.69,4,3.7,No,4,9.5,Co-Learning Group,Yes,Medium,5,8,7,Visual,5.1,96
175511,28,Female,Computer Science,6.627569344236772,0.7,1.1,No,72.5,6.6,Good,6,Bachelor,High,5.1,No,3.99,4,4.0,No,4,10.3,Co-Learning Group,No,Low,5,6,9,Visual,6.7,98
175521,19,Male,Computer Science,1.0178584061124298,3.3,0.7,No,96.5,7.5,Poor,1,PhD,Medium,2.8,No,4.0,7,4.8,No,3,6.2,Co-Learning Group,Yes,Low,5,10,5,Kinesthetic,9.6,100
175523,24,Male,Computer Science,4.769633221660696,2.5,3.0,No,54.1,4.7,Good,4,Master,High,6.9,No,3.66,5,5.2,No,0,12.2,Dorm,No,Low,2,3,10,Auditory,3.6,91
175531,23,Male,Computer Science,4.621094616092107,4.3,0.5,Yes,46.1,7.9,Good,5,High School,Low,7.6,No,3.66,4,2.4,No,3,11.1,Co-Learning Group,No,High,7,1,10,Visual,5.5,100
175539,23,Male,Computer Science,7.380670419081381,2.6,1.0,Yes,50.0,8.0,Good,7,Some College,High,7.6,No,3.36,6,7.0,No,4,11.4,Co-Learning Group,Yes,Medium,1,1,10,Reading,7.0,84
175541,26,Male,Computer Science,4.8555338989643175,0.6,3.1,No,91.9,7.6,Good,2,Some College,Medium,8.8,No,4.0,4,7.2,No,0,10.2,Library,Yes,High,1,4,10,Reading,7.6,98
175543,21,Other,Computer Science,7.62807147122978,0.7,1.4,No,87.7,4.7,Fair,6,High School,Low,8.4,Yes,4.0,3,5.4,No,5,9.9,Library,No,Medium,1,10,5,Kinesthetic,2.2,99
175551,18,Other,Computer Science,5.9150691315977255,0.1,0.2,Yes,96.7,5.0,Good,2,Master,Low,7.5,Yes,2.91,7,5.9,No,0,6.5,Quiet Room,No,High,3,3,10,Kinesthetic,5.4,83
175564,21,Other,Computer Science,5.409654343153234,1.2,3.8,Yes,63.0,6.7,Good,6,Master,Medium,5.1,Yes,4.0,2,8.8,No,5,12.1,Co-Learning Group,Yes,Medium,7,10,5,Reading,5.4,97
175573,17,Other,Computer Science,4.652061354263734,2.0,1.1,No,82.7,7.3,Good,5,Bachelor,High,8.7,No,3.71,4,4.1,No,1,8.2,Quiet Room,No,Medium,6,9,6,Auditory,5.1,88
175577,19,Male,Computer Science,6.85350550391472,0.2,1.5,No,50.1,9.8,Fair,7,Some College,High,10.0,Yes,3.23,7,6.1,No,4,10.2,Co-Learning Group,Yes,Medium,8,1,10,Auditory,8.9,78
175580,24,Female,Computer Science,8.13745415274227,2.9,1.3,No,92.9,4.4,Fair,3,High School,High,5.1,No,4.0,4,3.4,No,3,13.9,Library,Yes,Medium,7,5,10,Auditory,8.1,100
175583,26,Female,Computer Science,2.303202941407522,3.6,1.1,Yes,61.5,9.4,Good,2,High School,Low,10.0,Yes,2.89,2,4.3,No,3,8.5,Cafe,Yes,Medium,3,7,8,Visual,3.7,74
175584,25,Male,Computer Science,2.9334115993169325,0.4,0.9,No,74.8,6.9,Good,1,High School,High,9.1,Yes,4.0,7,6.3,No,1,4.6,Dorm,No,High,7,7,8,Reading,2.1,98
175594,17,Male,Computer Science,3.3411086847025104,1.8,0.0,No,86.9,4.3,Poor,7,Some College,Low,6.2,Yes,3.54,6,5.2,No,0,6.2,Library,Yes,Low,1,8,7,Visual,6.3,85
175595,24,Other,Computer Science,5.181468597382256,1.7,1.8,No,85.2,6.8,Good,2,PhD,Low,8.6,No,4.0,8,6.4,No,5,8.8,Quiet Room,Yes,Low,1,9,6,Auditory,6.5,100
175599,23,Female,Computer Science,4.354653397942024,0.3,2.2,Yes,41.6,7.0,Good,1,High School,Medium,7.0,Yes,4.0,6,6.2,No,2,7.4,Co-Learning Group,Yes,High,4,2,10,Auditory,2.0,100
175602,25,Female,Computer Science,7.031590022580779,4.4,3.0,No,52.2,9.7,Fair,0,Some College,Low,9.1,No,3.53,3,1.8,No,1,16.3,Dorm,Yes,High,3,10,5,Auditory,6.1,94
175624,27,Other,Computer Science,3.6971208775761153,3.4,2.7,No,51.5,6.7,Fair,0,High School,Low,10.0,Yes,3.63,4,3.4,No,0,10.9,Dorm,No,Low,4,2,10,Reading,9.4,90
175629,25,Female,Computer Science,10.300513009151668,3.5,1.0,No,44.9,7.3,Good,0,Bachelor,Medium,8.1,No,3.83,8,6.6,No,2,16.5,Co-Learning Group,No,High,3,4,10,Reading,5.7,96
175634,17,Female,Computer Science,5.008149103642695,4.6,3.8,Yes,92.2,4.2,Fair,6,Some College,Low,10.0,Yes,3.52,1,4.3,No,3,14.6,Quiet Room,No,Medium,10,6,9,Visual,1.2,80
175644,19,Female,Computer Science,2.5204645334942724,4.7,0.1,No,78.7,4.3,Good,5,PhD,Low,5.5,No,3.48,3,7.1,No,2,8.9,Library,Yes,Low,3,2,10,Reading,3.7,83
175658,22,Other,Computer Science,2.896664294035628,2.2,1.2,No,68.7,8.6,Fair,3,Master,High,6.5,Yes,4.0,5,5.0,No,4,7.8,Quiet Room,Yes,High,5,9,6,Kinesthetic,4.3,99
175661,16,Other,Computer Science,6.6444302405384725,0.7,1.5,No,60.7,6.4,Poor,3,Some College,Low,8.7,No,4.0,3,5.2,No,5,9.5,Quiet Room,No,High,9,3,10,Auditory,2.4,100
175674,24,Female,Computer Science,6.2309928312921645,2.2,2.0,No,78.6,10.4,Good,1,Master,Low,7.4,Yes,3.41,1,2.7,No,4,10.9,Library,No,Low,9,4,10,Reading,2.2,89
175677,17,Other,Computer Science,2.032470696724705,1.0,1.8,Yes,62.2,5.5,Poor,3,Master,Medium,4.9,Yes,2.83,7,6.0,No,0,4.8,Quiet Room,No,High,8,7,8,Auditory,8.1,69
175679,20,Other,Computer Science,7.019550615303245,0.6,2.5,No,94.5,7.1,Good,6,High School,High,7.7,Yes,3.34,4,1.6,No,2,11.4,Dorm,No,High,1,3,10,Visual,2.1,81
175685,20,Other,Computer Science,6.517478255815912,2.3,0.9,Yes,40.6,5.6,Fair,0,High School,High,9.1,Yes,3.42,3,6.5,No,1,10.0,Cafe,No,Medium,6,7,8,Reading,9.9,88
175687,20,Female,Computer Science,4.822138319719815,0.1,2.5,No,57.9,5.2,Fair,6,Master,Medium,6.6,No,4.0,5,1.0,No,0,8.2,Co-Learning Group,Yes,High,8,7,8,Visual,9.0,100
175690,21,Other,Computer Science,2.2451680979065083,1.3,3.8,No,57.8,7.1,Poor,0,High School,High,2.5,No,4.0,8,5.2,No,2,7.9,Quiet Room,No,Medium,9,10,5,Reading,8.2,91
175691,25,Other,Computer Science,4.50688843239402,0.4,3.2,No,58.4,8.3,Good,6,Bachelor,Low,7.9,No,4.0,1,4.8,No,3,8.2,Quiet Room,Yes,Medium,4,5,10,Kinesthetic,2.5,100
175692,23,Female,Computer Science,5.207491954448356,1.1,0.9,Yes,64.7,7.9,Good,5,Bachelor,Medium,9.5,Yes,4.0,5,4.0,No,1,8.7,Quiet Room,Yes,Low,3,6,9,Auditory,4.0,100
175697,25,Other,Computer Science,2.966009654334518,3.0,2.3,No,84.8,7.3,Poor,2,Some College,Medium,8.0,No,4.0,3,4.1,No,3,10.2,Quiet Room,Yes,Medium,7,5,10,Kinesthetic,9.1,97
175704,16,Male,Computer Science,4.543449063778638,3.5,1.8,No,99.8,10.2,Fair,7,Bachelor,Medium,4.6,Yes,4.0,3,4.4,No,3,10.0,Dorm,No,High,5,4,10,Reading,1.6,100
175726,27,Male,Computer Science,4.501871164771748,2.6,1.3,No,40.5,10.4,Poor,2,Bachelor,High,9.1,Yes,3.35,3,8.8,Yes,5,9.6,Co-Learning Group,No,High,3,1,10,Visual,6.2,83
175728,26,Other,Computer Science,4.048716646921341,3.6,0.5,No,61.8,7.7,Good,2,Bachelor,High,7.0,Yes,3.9,3,4.4,No,0,8.6,Library,No,High,3,5,10,Visual,2.7,100
175731,19,Female,Computer Science,6.242645697246099,1.9,1.7,Yes,47.5,6.0,Fair,4,Master,Low,8.3,Yes,4.0,6,6.8,No,2,11.2,Quiet Room,No,Low,10,9,6,Visual,5.1,100
